name	length	true_count
ENST00000468529.1	985	0
ENST00000445649.1	522	0
ENST00000447036.3	1366	0
ENST00000233379.6	4757	0
ENST00000418606.1	715	0
ENST00000272395.2	1682	0
ENST00000612359.2	650	0
ENST00000456556.3	5428	0
ENST00000534304.3	2301	0
ENST00000295246.6	2272	0
ENST00000528268.3	1907	0
ENST00000619511.1	737	0
ENST00000359548.6	2761	0
ENST00000434632.3	3061	0
ENST00000453542.3	2466	0
ENST00000439254.1	588	0
ENST00000620793.1	3371	0
ENST00000342380.2	1296	0
ENST00000288943.4	1688	105
ENST00000337288.7	3368	168
ENST00000443962.1	742	0
ENST00000258439.5	6266	14
ENST00000432959.1	3099	18
ENST00000435268.1	582	0
ENST00000488633.1	1533	25
ENST00000323853.7	7165	175
ENST00000429650.1	2637	19
ENST00000420176.3	790	0
ENST00000536814.1	1947	0
ENST00000439118.2	1946	0
ENST00000420728.1	1788	0
ENST00000361124.5	4295	0
ENST00000240423.6	2763	21
ENST00000427946.3	2363	0
ENST00000435975.3	1852	0
ENST00000456906.3	673	0
ENST00000455200.3	2952	0
ENST00000435349.1	779	0
ENST00000451794.3	1461	0
ENST00000310865.5	1710	0
ENST00000435380.3	1675	0
ENST00000357485.5	2188	22
ENST00000412735.3	2038	0
ENST00000454558.2	3079	0
ENST00000354204.8	5253	0
ENST00000447759.3	5012	0
ENST00000431828.3	5153	15
ENST00000420155.3	5028	0
ENST00000597150.3	2811	0
ENST00000444759.3	2717	0
ENST00000425656.3	1526	0
ENST00000452268.3	1448	0
ENST00000448075.1	701	0
ENST00000451819.3	693	0
ENST00000416138.1	552	0
ENST00000418735.1	594	0
ENST00000624922.1	6367	0
ENST00000622983.1	6294	0
ENST00000623019.1	6477	0
ENST00000623246.1	6513	0
ENST00000264963.6	2397	0
ENST00000434524.3	2410	0
ENST00000377079.6	2020	0
ENST00000446780.3	1400	0
ENST00000434865.3	1163	0
ENST00000440610.3	1008	0
ENST00000449221.3	1061	0
ENST00000377075.2	4800	22
ENST00000377060.5	3308	0
ENST00000305510.3	3447	0
ENST00000318357.6	2597	0
ENST00000418232.3	2156	0
ENST00000331001.2	2455	0
ENST00000443120.3	4965	0
ENST00000393537.4	976	0
ENST00000305476.7	3545	0
ENST00000442264.3	817	0
ENST00000449330.1	839	0
ENST00000393526.4	1004	0
ENST00000417561.5	2877	0
ENST00000490605.2	2710	0
ENST00000414820.3	1388	0
ENST00000272610.3	1305	0
ENST00000461153.4	6102	0
ENST00000420699.4	6269	0
ENST00000620383.1	1884	0
ENST00000359901.6	4297	0
ENST00000497329.4	649	0
ENST00000258459.9	5986	0
ENST00000438709.4	6067	0
ENST00000443455.3	1661	0
ENST00000419390.2	1169	0
ENST00000258424.2	712	55
ENST00000289228.6	2243	29
ENST00000264972.7	2437	0
ENST00000451498.2	1085	0
ENST00000186436.7	6640	54
ENST00000409721.2	426	0
ENST00000418629.4	1105	0
ENST00000438715.1	565	0
ENST00000432242.3	5324	0
ENST00000433678.3	2642	0
ENST00000448638.3	2516	0
ENST00000477737.3	4454	0
ENST00000422503.4	1927	0
ENST00000416277.3	2827	0
ENST00000495571.3	2711	0
ENST00000489630.3	2575	0
ENST00000473149.3	2874	0
ENST00000465555.1	246	0
ENST00000614454.1	1542	0
ENST00000393504.3	3841	0
ENST00000436404.4	2504	0
ENST00000272602.4	3470	0
ENST00000409937.1	2615	0
ENST00000409016.6	9996	0
ENST00000409851.5	3365	0
ENST00000409463.3	1565	0
ENST00000074304.7	6752	30
ENST00000409540.5	3231	0
ENST00000523221.1	2934	0
ENST00000328709.5	1754	0
ENST00000409997.1	557	0
ENST00000357765.4	1143	0
ENST00000409975.3	2172	0
ENST00000409347.3	1276	0
ENST00000393493.4	613	0
ENST00000423713.1	489	0
ENST00000264968.5	8432	0
ENST00000393487.3	8382	0
ENST00000414521.4	3709	0
ENST00000409391.1	2018	0
ENST00000495056.2	683	0
ENST00000397899.4	3907	0
ENST00000612523.2	3861	0
ENST00000423771.3	1017	0
ENST00000428096.3	921	0
ENST00000415261.3	735	0
ENST00000420294.1	742	0
ENST00000393483.5	3878	0
ENST00000410001.3	3036	0
ENST00000355053.6	3037	0
ENST00000409564.4	2390	0
ENST00000393482.5	2460	0
ENST00000302513.4	1643	0
ENST00000409684.1	1058	0
ENST00000424491.3	1947	0
ENST00000393473.4	1424	0
ENST00000393471.2	1289	0
ENST00000449211.1	482	0
ENST00000434566.3	885	0
ENST00000415142.1	803	0
ENST00000436234.1	583	0
ENST00000410042.1	669	0
ENST00000422537.4	971	0
ENST00000289359.4	939	16
ENST00000409107.1	662	0
ENST00000438121.1	999	0
ENST00000338148.5	2605	23
ENST00000409145.3	562	0
ENST00000409841.1	1497	0
ENST00000409238.3	778	0
ENST00000333017.4	862	0
ENST00000423800.3	766	0
ENST00000409679.3	878	0
ENST00000423306.1	682	0
ENST00000308528.6	990	0
ENST00000409448.1	1038	0
ENST00000264255.5	1637	16
ENST00000422767.4	768	0
ENST00000409434.3	1111	0
ENST00000438680.1	739	0
ENST00000434323.3	733	0
ENST00000409705.3	568	0
ENST00000289371.8	5777	42
ENST00000617677.1	4698	108
ENST00000393445.5	4686	0
ENST00000258428.5	4751	0
ENST00000413697.3	4727	0
ENST00000438366.1	545	0
ENST00000450415.1	577	0
ENST00000409236.4	9849	0
ENST00000317233.6	8135	0
ENST00000409579.3	4342	0
ENST00000445815.1	555	0
ENST00000430789.1	730	0
ENST00000432037.3	559	0
ENST00000423966.3	702	0
ENST00000441400.3	543	0
ENST00000424600.3	551	0
ENST00000416492.3	545	0
ENST00000440445.3	591	0
ENST00000415384.1	574	0
ENST00000427118.1	528	0
ENST00000393437.5	13912	0
ENST00000409647.1	2363	0
ENST00000264249.5	2842	0
ENST00000409701.3	1338	0
ENST00000409046.3	604	0
ENST00000420858.3	574	0
ENST00000448989.3	585	0
ENST00000421474.3	559	0
ENST00000418201.3	692	0
ENST00000435960.3	673	0
ENST00000376865.1	485	0
ENST00000264254.8	1337	18
ENST00000416255.3	657	0
ENST00000450127.1	662	0
ENST00000335681.7	4007	0
ENST00000427413.3	625	0
ENST00000448812.3	774	0
ENST00000451740.1	321	0
ENST00000450763.1	607	0
ENST00000433408.1	1047	0
ENST00000264258.5	1865	0
ENST00000409000.3	641	17
ENST00000409028.6	1110	20
ENST00000409320.5	716	116
ENST00000409733.3	825	106
ENST00000409650.3	770	0
ENST00000409038.3	817	0
ENST00000419276.1	781	0
ENST00000456292.3	357	258
ENST00000409711.1	2328	0
ENST00000441435.1	717	0
ENST00000376840.6	3627	0
ENST00000409318.1	3803	0
ENST00000289382.5	2599	51
ENST00000420107.1	552	0
ENST00000424632.3	2010	0
ENST00000295317.3	2458	16
ENST00000324768.5	6383	0
ENST00000481179.3	1907	0
ENST00000428343.3	1686	0
ENST00000484091.1	530	0
ENST00000427603.3	526	0
ENST00000350878.6	7640	0
ENST00000350198.6	7316	0
ENST00000324219.6	7526	0
ENST00000425019.3	4403	0
ENST00000413150.4	6958	0
ENST00000302217.7	6624	0
ENST00000347699.6	3792	0
ENST00000456652.3	3855	0
ENST00000417294.3	4251	0
ENST00000421882.3	3416	0
ENST00000418101.1	776	0
ENST00000332549.5	1578	0
ENST00000393414.4	1405	0
ENST00000457817.3	792	0
ENST00000441002.1	1106	0
ENST00000452403.3	609	0
ENST00000409929.3	1858	0
ENST00000424272.3	2658	0
ENST00000409589.3	3544	0
ENST00000409329.3	1862	0
ENST00000450319.3	549	0
ENST00000428279.3	1525	0
ENST00000442590.3	577	0
ENST00000409288.3	1735	0
ENST00000410023.3	5143	0
ENST00000413623.3	1678	0
ENST00000430171.1	709	0
ENST00000422532.2	574	0
ENST00000264257.4	2615	0
ENST00000539491.3	1963	0
ENST00000441515.3	1484	0
ENST00000421464.1	557	0
ENST00000233954.3	2058	0
ENST00000404917.4	3571	0
ENST00000447231.3	545	0
ENST00000311734.4	3994	0
ENST00000409584.3	2693	0
ENST00000427077.1	1680	0
ENST00000410040.3	1749	0
ENST00000409599.3	3854	16
ENST00000233957.3	3661	10
ENST00000334376.4	537	0
ENST00000264260.4	2773	0
ENST00000450855.1	587	0
ENST00000409369.1	1890	0
ENST00000295269.4	4138	0
ENST00000233969.2	5410	0
ENST00000258436.7	4049	0
ENST00000438943.3	2990	0
ENST00000437075.4	2440	0
ENST00000411991.3	1183	0
ENST00000428085.1	576	0
ENST00000421966.1	548	0
ENST00000454536.3	555	0
ENST00000409528.3	3112	0
ENST00000409173.3	3198	0
ENST00000412401.2	3593	0
ENST00000361360.2	4961	0
ENST00000258455.5	1500	25
ENST00000413583.3	652	0
ENST00000258456.2	1307	0
ENST00000595531.3	5595	41
ENST00000393359.4	5979	0
ENST00000258449.2	2827	0
ENST00000258457.4	4768	21
ENST00000410049.1	854	0
ENST00000409177.3	4881	0
ENST00000344213.6	1769	0
ENST00000393353.5	1531	0
ENST00000530340.3	1876	0
ENST00000393352.5	1426	0
ENST00000322142.10	1462	0
ENST00000358129.6	1578	0
ENST00000409807.3	1601	0
ENST00000408995.3	1367	0
ENST00000452732.1	886	0
ENST00000607522.1	759	0
ENST00000447958.1	574	0
ENST00000233154.6	2683	0
ENST00000451463.4	1795	0
ENST00000393348.4	790	0
ENST00000522586.3	490	0
ENST00000425756.1	494	0
ENST00000393349.2	2371	0
ENST00000409944.3	799	0
ENST00000238044.5	789	0
ENST00000437659.1	602	0
ENST00000283148.9	2099	0
ENST00000409501.5	1839	0
ENST00000409032.3	1935	0
ENST00000441952.3	570	0
ENST00000416298.3	701	0
ENST00000444193.3	800	0
ENST00000457835.3	682	0
ENST00000436241.1	502	0
ENST00000304514.9	5510	0
ENST00000409886.3	5594	0
ENST00000361686.6	6857	0
ENST00000409382.5	7275	0
ENST00000361803.3	574	0
ENST00000409087.3	1657	0
ENST00000419159.2	308	0
ENST00000408999.3	5464	0
ENST00000409059.3	2032	0
ENST00000264047.2	5152	0
ENST00000329106.2	915	0
ENST00000251481.8	2795	0
ENST00000326853.7	2828	0
ENST00000438339.3	576	0
ENST00000409880.3	1206	0
ENST00000437390.4	1359	0
ENST00000442801.3	872	0
ENST00000409067.2	928	0
ENST00000272452.4	1860	0
ENST00000409309.3	1045	0
ENST00000309863.8	7537	0
ENST00000409821.3	786	0
ENST00000482325.3	6772	45
ENST00000409896.1	2908	0
ENST00000614209.1	2356	0
ENST00000462897.2	982	0
ENST00000492785.1	758	0
ENST00000447558.1	540	0
ENST00000393321.2	1366	0
ENST00000544547.3	4461	32
ENST00000428064.3	637	0
ENST00000332345.8	1235	0
ENST00000393310.3	4392	0
ENST00000410093.3	1526	0
ENST00000409441.3	1627	0
ENST00000422797.3	1544	0
ENST00000338045.5	1876	0
ENST00000542845.2	4666	0
ENST00000414829.1	439	0
ENST00000434274.1	779	0
ENST00000283195.8	11711	142
ENST00000425282.2	367	0
ENST00000412964.4	2250	0
ENST00000409529.4	2364	0
ENST00000295124.6	2383	0
ENST00000447782.1	539	0
ENST00000456512.1	1056	0
ENST00000608781.1	540	0
ENST00000409271.3	4323	0
ENST00000258443.4	4214	0
ENST00000376651.1	4303	0
ENST00000309415.7	5803	0
ENST00000623296.1	690	0
ENST00000356688.6	3091	0
ENST00000397712.4	3071	0
ENST00000397714.4	2719	0
ENST00000437928.3	1782	0
ENST00000415095.3	1605	0
ENST00000486678.4	980	0
ENST00000425498.1	566	0
ENST00000493445.3	583	0
ENST00000423520.3	557	0
ENST00000461295.1	581	0
ENST00000411469.1	272	0
ENST00000442746.1	581	0
ENST00000356454.4	4657	0
ENST00000393283.3	3304	0
ENST00000272454.8	2907	0
ENST00000430736.3	563	0
ENST00000016946.5	7253	0
ENST00000441344.1	541	0
ENST00000432606.1	568	0
ENST00000413468.1	2179	0
ENST00000437679.2	1220	0
ENST00000272462.2	3061	0
ENST00000427178.1	1070	0
ENST00000424988.1	580	0
ENST00000316534.6	3738	0
ENST00000445609.4	2513	0
ENST00000393272.5	2752	0
ENST00000355301.6	1932	0
ENST00000417665.3	2246	0
ENST00000422492.1	357	0
ENST00000418527.1	742	0
ENST00000449600.1	486	0
ENST00000414416.2	2051	0
ENST00000611969.2	441	0
ENST00000426713.1	461	0
ENST00000603767.1	3202	0
ENST00000413601.2	957	0
ENST00000329516.5	7165	0
ENST00000437167.1	606	0
ENST00000484024.3	2179	0
ENST00000330331.7	2848	0
ENST00000446930.1	566	0
ENST00000455695.1	568	0
ENST00000535254.3	3576	13
ENST00000409311.3	3287	0
ENST00000302759.8	3507	85
ENST00000447014.3	551	0
ENST00000420328.3	566	0
ENST00000436916.1	540	0
ENST00000389811.6	2714	0
ENST00000439055.3	2373	0
ENST00000340561.6	2188	0
ENST00000448863.1	486	0
ENST00000417074.3	1793	0
ENST00000433706.3	483	0
ENST00000443586.3	668	0
ENST00000441974.1	399	0
ENST00000432179.1	572	0
ENST00000308659.10	1522	0
ENST00000619294.2	5132	0
ENST00000610735.2	5120	0
ENST00000357757.4	947	0
ENST00000622509.2	5231	0
ENST00000615946.2	5026	0
ENST00000337565.7	720	0
ENST00000622612.2	4995	0
ENST00000621302.2	5224	0
ENST00000620862.2	5044	0
ENST00000393256.5	5086	29
ENST00000393252.3	482	0
ENST00000433098.3	1197	0
ENST00000405953.3	425	0
ENST00000415458.3	438	0
ENST00000436733.3	618	0
ENST00000437029.3	729	0
ENST00000452231.3	459	0
ENST00000361493.8	443	0
ENST00000431217.1	883	0
ENST00000439718.1	936	0
ENST00000438054.1	656	0
ENST00000427997.3	5047	26
ENST00000341068.5	8262	55
ENST00000451367.1	662	0
ENST00000295408.6	3954	0
ENST00000421804.4	3600	0
ENST00000409780.3	3189	0
ENST00000439966.3	2972	0
ENST00000616902.2	1767	0
ENST00000449344.2	771	0
ENST00000283206.6	5212	40
ENST00000452614.3	552	0
ENST00000452029.1	461	0
ENST00000331203.4	2301	0
ENST00000409903.3	1989	0
ENST00000409667.5	1124	0
ENST00000409450.5	1394	0
ENST00000441565.3	819	0
ENST00000272559.4	1479	0
ENST00000409573.4	5965	0
ENST00000272570.7	1601	0
ENST00000615791.1	1527	0
ENST00000409871.3	11542	0
ENST00000343936.4	11539	0
ENST00000302558.5	5576	0
ENST00000409750.3	5544	0
ENST00000522286.3	2179	0
ENST00000330575.7	2848	0
ENST00000496537.1	541	0
ENST00000233336.6	14269	14
ENST00000263331.7	4558	0
ENST00000537335.3	4961	0
ENST00000438748.3	555	0
ENST00000430769.1	572	0
ENST00000541869.3	5059	12
ENST00000333990.8	4376	0
ENST00000409894.5	4457	0
ENST00000448770.3	2494	0
ENST00000430293.1	595	0
ENST00000424062.1	558	0
ENST00000417433.4	3836	17
ENST00000458012.2	923	0
ENST00000324913.7	691	0
ENST00000454841.3	748	0
ENST00000409719.1	3272	0
ENST00000272542.5	3381	24
ENST00000423633.3	668	0
ENST00000433924.3	638	0
ENST00000456264.3	574	0
ENST00000413135.1	584	0
ENST00000327581.4	1767	0
ENST00000302450.8	4533	16
ENST00000435431.3	2455	0
ENST00000263339.3	2124	0
ENST00000263341.4	1631	0
ENST00000418817.3	581	0
ENST00000432018.3	581	0
ENST00000416750.1	580	0
ENST00000263326.5	772	0
ENST00000352179.5	709	0
ENST00000349806.5	589	0
ENST00000353225.5	652	0
ENST00000311328.2	652	0
ENST00000447128.3	369	0
ENST00000376489.4	989	0
ENST00000259205.4	1195	0
ENST00000259211.6	888	0
ENST00000259213.6	1186	0
ENST00000327407.2	1052	0
ENST00000346807.5	2672	0
ENST00000393200.4	2700	0
ENST00000437409.1	403	0
ENST00000514072.1	675	0
ENST00000341010.4	1013	0
ENST00000393197.2	1366	0
ENST00000409052.3	1903	0
ENST00000361779.5	1922	0
ENST00000259206.7	1810	0
ENST00000354115.4	1747	0
ENST00000409930.3	848	0
ENST00000245796.8	5188	99
ENST00000441564.5	11234	0
ENST00000409656.3	2394	0
ENST00000409378.1	580	0
ENST00000263335.9	3735	0
ENST00000397647.5	3633	0
ENST00000348715.7	3966	0
ENST00000429538.5	4084	0
ENST00000263334.7	4152	0
ENST00000465084.1	656	0
ENST00000497038.4	816	0
ENST00000468980.3	525	0
ENST00000554830.1	556	0
ENST00000453673.3	353	0
ENST00000259199.6	1812	0
ENST00000416503.4	1665	0
ENST00000433343.4	1411	0
ENST00000358604.5	1740	0
ENST00000456188.3	1436	0
ENST00000306507.6	2491	0
ENST00000393167.5	2179	0
ENST00000409842.3	1979	0
ENST00000413545.3	556	0
ENST00000393165.5	1118	0
ENST00000450954.3	2041	0
ENST00000452831.3	1944	0
ENST00000393166.5	1052	0
ENST00000409875.3	2282	0
ENST00000376439.3	623	0
ENST00000245680.4	4412	0
ENST00000409106.3	3120	0
ENST00000420066.1	736	0
ENST00000447673.1	725	0
ENST00000409342.1	2284	0
ENST00000263238.4	6718	162
ENST00000443297.3	566	0
ENST00000415792.3	676	0
ENST00000446821.3	818	0
ENST00000535589.3	1530	127
ENST00000436732.3	883	0
ENST00000410059.3	6278	0
ENST00000409163.3	3883	0
ENST00000393146.4	862	0
ENST00000393147.4	2758	0
ENST00000310323.10	3052	0
ENST00000429914.3	553	0
ENST00000419287.1	565	0
ENST00000263239.4	3796	96
ENST00000415038.1	644	0
ENST00000376300.4	6899	26
ENST00000319432.7	6896	0
ENST00000437999.3	850	0
ENST00000411929.3	574	0
ENST00000245787.6	2590	60
ENST00000614681.1	1347	0
ENST00000295206.6	2457	0
ENST00000327097.4	1838	0
ENST00000412481.1	569	0
ENST00000272520.3	2043	0
ENST00000393110.4	4262	0
ENST00000393106.4	3915	0
ENST00000409811.3	2103	0
ENST00000393107.2	1871	0
ENST00000409466.4	1150	0
ENST00000334816.9	676	0
ENST00000409877.3	950	0
ENST00000409523.1	747	0
ENST00000414534.1	509	0
ENST00000355857.5	637	117
ENST00000535757.3	740	0
ENST00000535617.3	654	0
ENST00000409094.3	576	0
ENST00000542275.3	757	0
ENST00000311521.6	714	0
ENST00000393103.2	599	0
ENST00000409826.1	794	0
ENST00000417645.1	522	0
ENST00000306406.4	1688	0
ENST00000019103.5	1865	0
ENST00000295220.8	2985	0
ENST00000463985.4	689	0
ENST00000413057.4	2167	0
ENST00000442513.5	779	0
ENST00000594033.3	964	0
ENST00000413369.5	2801	0
ENST00000598644.3	1532	0
ENST00000594371.1	1267	0
ENST00000594141.1	743	0
ENST00000599827.1	401	0
ENST00000443972.3	3294	0
ENST00000600951.1	440	0
ENST00000434869.1	450	0
ENST00000401466.3	1346	0
ENST00000424086.3	1738	0
ENST00000272521.6	1394	0
ENST00000445518.1	791	0
ENST00000409951.1	1216	0
ENST00000263708.4	10300	0
ENST00000420482.3	568	0
ENST00000488279.4	662	0
ENST00000433888.3	954	0
ENST00000430976.3	4154	0
ENST00000431283.1	630	0
ENST00000441089.1	671	0
ENST00000263713.7	6628	0
ENST00000443902.4	3167	0
ENST00000331393.6	1777	0
ENST00000443124.3	2872	0
ENST00000452780.1	6410	0
ENST00000426077.2	2131	0
ENST00000447591.3	558	0
ENST00000272519.7	2344	36
ENST00000420510.3	1252	0
ENST00000431732.3	767	0
ENST00000412383.3	981	0
ENST00000449649.1	667	0
ENST00000295228.3	3204	0
ENST00000418323.3	315	0
ENST00000438299.3	3724	0
ENST00000452692.3	3673	0
ENST00000445186.3	4955	0
ENST00000341310.8	4904	0
ENST00000452319.3	6799	0
ENST00000314490.13	1964	0
ENST00000437950.3	1904	0
ENST00000361492.6	6768	0
ENST00000360874.8	529	0
ENST00000433812.1	1112	0
ENST00000263707.5	9292	0
ENST00000409078.5	8002	19
ENST00000263710.6	8092	0
ENST00000397587.5	7915	0
ENST00000541377.3	7909	26
ENST00000455322.4	5660	0
ENST00000452274.4	3967	0
ENST00000418989.3	663	0
ENST00000449975.1	555	0
ENST00000285814.6	1734	24
ENST00000423105.3	686	0
ENST00000447132.3	759	0
ENST00000451734.1	559	0
ENST00000455432.3	555	0
ENST00000389682.5	3420	49
ENST00000536142.3	3328	0
ENST00000409193.1	1436	0
ENST00000431078.1	5284	0
ENST00000259254.6	1246	45
ENST00000356887.9	2067	0
ENST00000409836.3	932	0
ENST00000376113.4	1832	0
ENST00000357970.5	2497	0
ENST00000393040.5	2293	0
ENST00000348750.6	2074	0
ENST00000259238.6	2338	0
ENST00000346226.5	2401	0
ENST00000393041.5	2272	0
ENST00000351659.5	2365	0
ENST00000352848.5	2209	0
ENST00000316724.7	2693	0
ENST00000409400.1	2143	0
ENST00000335247.9	4401	0
ENST00000409327.1	2092	0
ENST00000426778.3	2916	0
ENST00000285398.4	2750	27
ENST00000445889.3	2920	0
ENST00000456257.1	563	0
ENST00000409947.3	10992	37
ENST00000344908.7	2135	0
ENST00000409179.2	689	0
ENST00000419985.3	500	0
ENST00000234071.5	1773	0
ENST00000429925.3	581	0
ENST00000442644.3	600	0
ENST00000427769.3	598	0
ENST00000431364.1	566	0
ENST00000409048.1	1586	0
ENST00000402125.2	779	0
ENST00000412979.1	441	0
ENST00000295321.6	2958	36
ENST00000409725.1	1080	0
ENST00000428314.3	6715	0
ENST00000409816.4	6694	0
ENST00000563538.1	270	0
ENST00000437387.3	822	0
ENST00000409090.1	3567	0
ENST00000426981.3	1409	0
ENST00000409286.3	1678	0
ENST00000409754.3	1620	0
ENST00000324938.7	2111	0
ENST00000409455.3	2500	0
ENST00000355119.6	2045	0
ENST00000409808.4	2315	0
ENST00000410011.3	2335	0
ENST00000612860.2	1617	0
ENST00000410038.3	1695	0
ENST00000545738.4	1730	0
ENST00000413578.3	930	0
ENST00000409254.1	867	0
ENST00000544369.3	2598	0
ENST00000272644.5	2062	0
ENST00000423019.1	581	0
ENST00000393018.3	1177	0
ENST00000322313.6	9471	49
ENST00000436787.3	822	0
ENST00000393006.3	3574	0
ENST00000409658.5	3104	0
ENST00000408998.1	583	0
ENST00000310981.5	3735	0
ENST00000272645.6	2327	29
ENST00000409955.1	1758	0
ENST00000409698.1	806	0
ENST00000272647.7	4658	12
ENST00000393001.1	4641	0
ENST00000357702.7	4173	0
ENST00000259235.5	4065	0
ENST00000259234.8	4140	0
ENST00000424298.3	849	0
ENST00000450957.1	559	0
ENST00000430075.3	586	0
ENST00000438277.3	3113	0
ENST00000376723.5	6682	0
ENST00000259253.8	10650	84
ENST00000418197.1	599	0
ENST00000259241.6	3932	0
ENST00000410061.3	3075	0
ENST00000357462.7	4031	0
ENST00000409914.4	3842	0
ENST00000361163.5	1926	0
ENST00000409943.5	1296	0
ENST00000310463.8	1549	0
ENST00000392984.5	1353	0
ENST00000423263.3	824	0
ENST00000409128.3	789	0
ENST00000434929.1	806	0
ENST00000457413.1	613	0
ENST00000409234.3	871	0
ENST00000441670.1	561	0
ENST00000431183.4	3614	0
ENST00000454468.3	3586	0
ENST00000412570.3	3601	0
ENST00000433118.3	3335	0
ENST00000351288.8	3661	52
ENST00000439886.3	3371	0
ENST00000409031.3	4896	0
ENST00000457039.4	940	0
ENST00000449159.3	635	0
ENST00000430682.3	820	0
ENST00000451542.3	796	0
ENST00000435455.3	842	0
ENST00000439029.3	566	0
ENST00000441135.1	699	0
ENST00000425361.3	455	0
ENST00000457492.3	435	0
ENST00000281871.8	933	31
ENST00000409255.1	769	0
ENST00000455239.1	401	0
ENST00000312988.8	1542	0
ENST00000259229.4	1646	13
ENST00000442217.3	1847	0
ENST00000409127.1	1247	0
ENST00000259239.5	1740	0
ENST00000409935.3	958	0
ENST00000409649.3	822	0
ENST00000456713.1	460	0
ENST00000428740.3	924	0
ENST00000452955.1	923	0
ENST00000175756.7	3669	42
ENST00000347849.5	2472	0
ENST00000428843.3	785	0
ENST00000409022.2	993	0
ENST00000451531.4	7020	0
ENST00000615053.1	1926	0
ENST00000281882.5	1071	0
ENST00000619050.2	1554	0
ENST00000620207.1	1444	0
ENST00000409259.1	1653	0
ENST00000409793.3	538	0
ENST00000623376.1	1653	0
ENST00000409982.1	1039	0
ENST00000440359.1	543	0
ENST00000615342.2	1554	0
ENST00000621673.2	1444	0
ENST00000259216.4	1046	0
ENST00000409602.1	3383	0
ENST00000309926.4	1267	0
ENST00000321420.4	3273	0
ENST00000431758.1	599	0
ENST00000458606.3	651	0
ENST00000423981.1	6172	0
ENST00000409359.3	4788	0
ENST00000326016.7	3656	0
ENST00000428230.4	2172	0
ENST00000392953.5	3664	0
ENST00000611048.2	3486	0
ENST00000438985.3	1638	0
ENST00000525839.3	3800	0
ENST00000409303.3	1893	0
ENST00000355771.5	1872	0
ENST00000532720.1	882	0
ENST00000409185.3	5285	90
ENST00000389915.3	944	0
ENST00000409158.3	2277	0
ENST00000403716.3	4349	0
ENST00000438882.4	4198	0
ENST00000439822.4	4177	0
ENST00000234115.8	4208	41
ENST00000404460.3	1167	0
ENST00000409612.3	2210	0
ENST00000409279.1	2488	0
ENST00000356920.7	4159	0
ENST00000514256.3	2072	0
ENST00000358087.7	2147	0
ENST00000613282.1	1926	0
ENST00000427024.3	679	0
ENST00000309451.6	624	18
ENST00000321253.6	1546	0
ENST00000295171.8	1543	0
ENST00000467992.4	1347	0
